file,is_test,severity,confidence,pattern,title,location,what_was_found
guava\src\com\google\common\util\concurrent\Uninterruptibles.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 347,Loop at line 347 is nested at depth 3 and also performs repeated lookup or transformation work.
guava\src\com\google\thirdparty\publicsuffix\PublicSuffixTrie.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,findSuffixIndex (line 118),Loop at line 118 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-gwt\src-super\com\google\common\collect\super\com\google\common\collect\ForwardingImmutableMap.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 42,Loop at line 42 builds strings through repeated concatenation.
guava-gwt\src-super\com\google\common\collect\super\com\google\common\collect\ImmutableList.java,False,Low,Medium,allocation-pressure,String concatenation in loop,nullCheckedList (line 214),Loop at line 214 builds strings through repeated concatenation.
guava-gwt\test-super\com\google\common\collect\testing\super\com\google\common\collect\testing\Platform.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,checkCast (line 42),Loop at line 42 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-gwt\test-super\com\google\common\collect\testing\super\com\google\common\collect\testing\testers\Platform.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,format (line 48),Loop at line 48 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\AbstractContainerTester.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,getOrderedElements (line 226),"Loop at line 226 allocates new collections, builders, or mapping helpers during iteration."
guava-testlib\src\com\google\common\collect\testing\AbstractContainerTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,expectMissing (line 168),Loop at line 168 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\AbstractContainerTester.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,getOrderedElements (line 226),"Loop at line 226 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
guava-testlib\src\com\google\common\collect\testing\AbstractContainerTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,expectMissing (line 168),Loop at line 168 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\AbstractIteratorTester.java,False,High,Medium,chatty-io,Remote or service call inside loop,verify (line 377),"Loop at line 377 contains calls that look like repository, client, network, or database access."
guava-testlib\src\com\google\common\collect\testing\AbstractIteratorTester.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,verify (line 336),"Loop at line 336 allocates new collections, builders, or mapping helpers during iteration."
guava-testlib\src\com\google\common\collect\testing\AbstractIteratorTester.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,verify (line 336),"Loop at line 336 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
guava-testlib\src\com\google\common\collect\testing\AbstractIteratorTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,verify (line 377),Loop at line 377 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\AbstractMapTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,expectContents (line 196),Loop at line 196 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\AbstractMapTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,expectMissing (line 175),Loop at line 175 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\AbstractMapTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,expectContents (line 196),Loop at line 196 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\AbstractMapTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,expectMissing (line 175),Loop at line 175 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\AbstractMapTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,expectMissingKeys (line 71),Loop at line 71 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\AbstractMapTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,expectMissingValues (line 77),Loop at line 77 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\DerivedCollectionGenerators.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,order (line 267),Loop at line 267 is nested at depth 5 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\features\FeatureUtil.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,impliedFeatures (line 86),Loop at line 86 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\features\FeatureUtil.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,impliedFeatures (line 88),Loop at line 88 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\FeatureSpecificTestSuiteBuilder.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,formatFeatureSet (line 310),"Loop at line 310 serializes, materializes, or expands payload-like objects during iteration."
guava-testlib\src\com\google\common\collect\testing\FeatureSpecificTestSuiteBuilder.java,False,Low,Medium,allocation-pressure,String concatenation in loop,formatFeatureSet (line 310),Loop at line 310 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\google\AbstractBiMapTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,expectContents (line 61),Loop at line 61 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\AbstractBiMapTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,expectMissing (line 72),Loop at line 72 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\AbstractBiMapTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,expectContents (line 61),Loop at line 61 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\google\AbstractBiMapTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,expectMissing (line 72),Loop at line 72 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\google\ListMultimapAsMapTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testAsMapGetImplementsList (line 61),Loop at line 61 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\ListMultimapPutAllTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testPutAllAddsAtEndInOrder (line 41),Loop at line 41 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\ListMultimapPutTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testPutAddsValueAtEnd (line 43),Loop at line 43 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\ListMultimapPutTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testPutAddsValueAtEnd (line 44),Loop at line 44 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\ListMultimapPutTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testPutDuplicateValue (line 64),Loop at line 64 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\ListMultimapRemoveTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testRemoveAtIndexFromAsMapPropagates (line 74),Loop at line 74 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\ListMultimapRemoveTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testRemoveAtIndexFromGetPropagates (line 58),Loop at line 58 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapAsMapTester.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,testAsMapGet (line 55),"Loop at line 55 allocates new collections, builders, or mapping helpers during iteration."
guava-testlib\src\com\google\common\collect\testing\google\MultimapAsMapTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testAsMapGet (line 55),Loop at line 55 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapAsMapTester.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,testAsMapGet (line 55),"Loop at line 55 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
guava-testlib\src\com\google\common\collect\testing\google\MultimapClearTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testClearPropagatesToAsMapGet (line 116),Loop at line 116 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapClearTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testClearPropagatesToGet (line 105),Loop at line 105 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapContainsEntryTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testContainsEntryAgreesWithGet (line 53),Loop at line 53 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapContainsEntryTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testContainsEntryAgreesWithGet (line 54),Loop at line 54 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapContainsKeyTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testContainsKeyAgreesWithGet (line 56),Loop at line 56 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapContainsKeyTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testContainsKeyAgreesWithKeySet (line 68),Loop at line 68 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapKeySetTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testKeySet (line 43),Loop at line 43 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapPutTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testPutPresentKeyPropagatesToAsMapGet (line 179),Loop at line 179 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapPutTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testPutPresentKeyPropagatesToGet (line 160),Loop at line 160 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapRemoveEntryTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testRemovePropagatesToAsMap (line 139),Loop at line 139 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapRemoveEntryTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testRemovePropagatesToGet (line 118),Loop at line 118 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapReplaceValuesTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testReplaceNonEmptyValues (line 102),Loop at line 102 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapTestSuiteBuilder.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,computeMultimapGetFeatures (line 290),Loop at line 290 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapTestSuiteBuilder.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,create (line 519),Loop at line 519 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultimapTestSuiteBuilder.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,order (line 385),Loop at line 385 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultisetTestSuiteBuilder.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,order (line 250),"Loop at line 250 allocates new collections, builders, or mapping helpers during iteration."
guava-testlib\src\com\google\common\collect\testing\google\MultisetTestSuiteBuilder.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,order (line 250),Loop at line 250 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\MultisetTestSuiteBuilder.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,order (line 250),"Loop at line 250 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
guava-testlib\src\com\google\common\collect\testing\google\SetGenerators.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,checkedCreate (line 421),Loop at line 421 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\SetMultimapAsMapTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testAsMapGetImplementsSet (line 62),Loop at line 62 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\SetMultimapPutAllTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testPutAllHandlesDuplicates (line 43),Loop at line 43 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\SetMultimapPutTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testPutDuplicateValue (line 55),Loop at line 55 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\google\SortedSetMultimapAsMapTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testAsMapGetImplementsSortedSet (line 49),Loop at line 49 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\Helpers.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 306,Loop at line 306 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\Helpers.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 309,Loop at line 309 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\Helpers.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 317,Loop at line 317 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\Helpers.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 330,Loop at line 330 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\Helpers.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 333,Loop at line 333 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\Helpers.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 342,Loop at line 342 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\Helpers.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 306,Loop at line 306 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\Helpers.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 309,Loop at line 309 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\Helpers.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 317,Loop at line 317 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\Helpers.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 330,Loop at line 330 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\Helpers.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 333,Loop at line 333 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\Helpers.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 342,Loop at line 342 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\MapTestSuiteBuilder.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 238,Loop at line 238 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\MapTestSuiteBuilder.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 244,Loop at line 244 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\MinimalSet.java,False,Medium,Medium,algorithmic-waste,List membership checks inside loop,line 54,Loop at line 54 performs `.contains(...)` checks that may scan collections repeatedly.
guava-testlib\src\com\google\common\collect\testing\MinimalSet.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 54,Loop at line 54 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\PerCollectionSizeTestSuiteBuilder.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,createTestSuite (line 87),"Loop at line 87 serializes, materializes, or expands payload-like objects during iteration."
guava-testlib\src\com\google\common\collect\testing\SpliteratorTester.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,expect (line 302),"Loop at line 302 allocates new collections, builders, or mapping helpers during iteration."
guava-testlib\src\com\google\common\collect\testing\SpliteratorTester.java,False,Medium,Medium,algorithmic-waste,List membership checks inside loop,expect (line 302),Loop at line 302 performs `.contains(...)` checks that may scan collections repeatedly.
guava-testlib\src\com\google\common\collect\testing\SpliteratorTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,expect (line 302),Loop at line 302 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\SpliteratorTester.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,expect (line 302),"Loop at line 302 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
guava-testlib\src\com\google\common\collect\testing\testers\AbstractListTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,expectContents (line 63),Loop at line 63 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\testers\AbstractListTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,expectContents (line 63),Loop at line 63 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\testers\CollectionToArrayTester.java,False,Medium,Medium,algorithmic-waste,List membership checks inside loop,testToArray_oversizedArray (line 141),Loop at line 141 performs `.contains(...)` checks that may scan collections repeatedly.
guava-testlib\src\com\google\common\collect\testing\testers\CollectionToArrayTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testToArray_oversizedArray (line 141),Loop at line 141 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\testers\CollectionToArrayTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testToArray_oversizedArray_ordered (line 161),Loop at line 161 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\testers\CollectionToArrayTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,testToArray_oversizedArray (line 141),Loop at line 141 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\collect\testing\testers\ListSubListTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testSubList_get (line 232),Loop at line 232 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\testers\ListSubListTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testSubList_get (line 233),Loop at line 233 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\testers\MapReplaceAllTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testReplaceAllPreservesOrder (line 82),Loop at line 82 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\testers\MapReplaceAllTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testReplaceAllRotate (line 64),Loop at line 64 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\testers\SortedMapNavigationTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testHeadMap (line 124),Loop at line 124 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\testers\SortedMapNavigationTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testSubMap (line 149),Loop at line 149 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\testers\SortedMapNavigationTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testSubMap (line 150),Loop at line 150 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\collect\testing\testers\SortedMapNavigationTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,testTailMap (line 136),Loop at line 136 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\testing\ArbitraryInstances.java,False,High,High,concurrency-misuse,Direct thread creation,newThread (line 478),Line 478 creates a thread directly.
guava-testlib\src\com\google\common\testing\ArbitraryInstances.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 400,Loop at line 400 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,line 601,"Loop at line 601 allocates new collections, builders, or mapping helpers during iteration."
guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 457,Loop at line 457 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 601,Loop at line 601 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 629,Loop at line 629 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Medium,High,repeated-work,Repeated setup or parsing inside loop,line 601,"Loop at line 601 recreates parsers, formatters, mappers, regexes, or other setup-heavy objects."
guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 457,Loop at line 457 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 504,Loop at line 504 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\testing\ClassSanityTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 529,Loop at line 529 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\testing\CollectorTester.java,False,Medium,Medium,algorithmic-waste,List membership checks inside loop,doExpectCollects (line 163),Loop at line 163 performs `.contains(...)` checks that may scan collections repeatedly.
guava-testlib\src\com\google\common\testing\CollectorTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,doExpectCollects (line 163),Loop at line 163 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\testing\CollectorTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,result (line 104),Loop at line 104 is nested at depth 4 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\testing\CollectorTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,result (line 118),Loop at line 118 is nested at depth 4 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\testing\DummyProxy.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 97,Loop at line 97 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\testing\EqualsTester.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,testItems (line 142),"Loop at line 142 serializes, materializes, or expands payload-like objects during iteration."
guava-testlib\src\com\google\common\testing\EqualsTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,addEqualityGroup (line 114),Loop at line 114 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\testing\EqualsTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,testItems (line 142),Loop at line 142 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\testing\EquivalenceTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,testItems (line 102),Loop at line 102 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\testing\ForwardingWrapperTester.java,False,Low,Medium,allocation-pressure,String concatenation in loop,line 211,Loop at line 211 builds strings through repeated concatenation.
guava-testlib\src\com\google\common\testing\NullPointerTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,containsNullable (line 538),Loop at line 538 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\testing\NullPointerTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 426,Loop at line 426 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\testing\RelationshipTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,test (line 76),Loop at line 76 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\testing\RelationshipTester.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,test (line 78),Loop at line 78 is nested at depth 3 and also performs repeated lookup or transformation work.
guava-testlib\src\com\google\common\util\concurrent\testing\SameThreadScheduledExecutorService.java,False,Medium,High,concurrency-misuse,Executor created in application code path,line 19,Line 19 creates a new executor instance.
guava-tests\benchmark\com\google\common\base\CharMatcherBenchmark.java,False,Medium,Medium,algorithmic-waste,Nested loop with repeated lookup work,line 139,Loop at line 139 is nested at depth 2 and also performs repeated lookup or transformation work.
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,alwaysAppendThenBackUp (line 167),"Loop at line 167 allocates new collections, builders, or mapping helpers during iteration."
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,assignDelimiter (line 147),"Loop at line 147 allocates new collections, builders, or mapping helpers during iteration."
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,booleanIfFirst (line 126),"Loop at line 126 allocates new collections, builders, or mapping helpers during iteration."
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,joinerInlined (line 84),"Loop at line 84 allocates new collections, builders, or mapping helpers during iteration."
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,High,allocation-pressure,Allocation-heavy loop body,stringBuilderIsEmpty (line 106),"Loop at line 106 allocates new collections, builders, or mapping helpers during iteration."
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,alwaysAppendThenBackUp (line 167),"Loop at line 167 serializes, materializes, or expands payload-like objects during iteration."
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,assignDelimiter (line 147),"Loop at line 147 serializes, materializes, or expands payload-like objects during iteration."
guava-tests\benchmark\com\google\common\base\JoinerBenchmark.java,False,Medium,Medium,data-movement-bloat,Payload construction inside loop,booleanIfFirst (line 126),"Loop at line 126 serializes, materializes, or expands payload-like objects during iteration."
